,Unnamed: 0,filename,window,lib,Label
1407,4678,d8fd163a822033e35a75344f117aa69281817f43745bde4650d5be792cc63028.png,2003,Die02,Lift-off noir
1754,7815,51da5a9d84b70127b1f535665da622f6b44b0887df9c0cd81010d443015cc699.png,2003,Die01,GOOD
1677,6776,e0b3757c337a9ce55f57a092711905b9b76fd6d9854993dbae38e66f8e8ed74d.png,2005,Die03,Lift-off noir
2300,3595,8693380d6d99d81a6eeb744b873af3e858f9f6e9c87c236ee14d2c6032b98669.png,2003,Die04,Missing
1517,5827,3bf387af38ffdfb2ba1f66089c8bee48281f183673e3351a8877210526d265b1.png,2005,Die01,Lift-off blanc
420,1275,aea37a6ffff97a0cc57cb781d354d0f71fe9c4d2e506fcbca80f3ba083d5dbe0.png,2003,Die04,GOOD
133,325,e0968e634197a89982580cf41c58d3131b3d613da413c0c313ef776840f69f0a.png,2003,Die01,GOOD
889,2655,7e77806f1800e00b25d3a0ca19af0f9c5efd49d566b85567f4e99c3dcecaa6d4.png,2005,Die04,GOOD
398,1240,9b7d9f597a9a217a34e5df5d6a705e40b805c25010f25cdee61133e48d445c69.png,2003,Die04,GOOD
2047,5044,0d7014f10bc518788f40a04a5e65f01143ec1f00288ea949e6a0496d0c2fbf0f.png,2003,Die04,Missing
2,5,1a983b65277103a6e297ca45976d18e421be3d9d6fffaddb81773fe7d58a1df5.png,2003,Die01,GOOD
1564,6178,4342ec5816441712661fda30c532d95d950ddabb8094d625292326f93f208c2e.png,2005,Die02,GOOD
2024,6298,88d2e07a5010c606c7954cbc8a3b0f89bc522717df7ea172e8fae7f1ff7c0db6.png,2005,Die02,Missing
697,2071,b3c9b5412d7db9e7e434524d9c60400c61bdaf4b7a06d606ad25b927729d0a70.png,2005,Die02,GOOD
83,205,949559c58d7d2c57c806879cb2795dd4a1c8e60559ee973b35ec5c9734a86463.png,2003,Die01,GOOD
1922,2339,9d2fbf0f3cdd71bca681893c1c9bd02ede85a035f60af41e375c9396b33311db.png,2005,Die03,Missing
2064,6547,29721ffdf22ee025badbfde145fe780f29ed4e2e95f25a56b6e92a85c573c621.png,2005,Die03,Missing
152,371,fc83eeab6cec28dbec531694d9e50191e7ddcf2c403a0a03244bc47ad25a8ecf.png,2003,Die01,GOOD
848,2575,55c228b33d43d146155357bd569fa558981122a920b1965417be7f84b4093f4a.png,2005,Die04,GOOD
1160,3501,0c1466af11050c6f9ff40cbdb1fe0bf2049b5e8e06e31941c1d932b2d782d86f.png,2003,Die04,Short circuit MOS
726,2144,e7f0eee96c0cd787c6af77f98e067d37e5f4e2b701d3bcf7892a944776da5859.png,2005,Die02,GOOD
2218,1787,fb140b55f9dc25f1e10d90e5f49210efae4db8f9228a575322afbc11853f755a.png,2005,Die01,Missing
1862,2606,614491b24fa88dc6e36d520fa26ef9753cdea08b239aa8283a5b9c6d77f3a32c.png,2005,Die04,Missing
2232,3922,471491623b7a060d3063e5ec6a767014c3b37fbbdcd553a92647413d58063482.png,2005,Die02,Missing
790,2469,1011098dc2cd73fcde8b924bfa4528f85230434eaaec50277cab99f8c0797b5b.png,2005,Die04,GOOD
1571,6193,4b89366882ddc407f14e6684a81954f95e3c58f48dd6affb8a899413dd7b614f.png,2005,Die02,GOOD
2203,7686,408485386dc6adf47e489c420751d74c33647f2bb9255503bac0f5a0c6aa647a.png,2005,Die02,Missing
551,1650,9a009c201003815c80148ec57ee0357ceae238bb8ad03242647be2730085ec07.png,2005,Die01,GOOD
274,820,4cb211182b33e10fb1b140d8d05ddc6e8e2736abb4f1a647c1deba3d8dd22253.png,2003,Die03,Lift-off noir
1281,4087,19e445e9fcc5dc6aac78479d332278ee5227f29b13a29ad3db2cae11105efdad.png,2005,Die03,Short circuit MOS
251,697,ece63273267067e6667121f27e5fbae52ecf43968f3c16b505011f5cbae8a0c7.png,2003,Die02,GOOD
2082,5432,41ad1dd6a586f7ec7afcdc471322bf3db048811c65e93249c7fc7a61e3f58184.png,2003,Die01,Missing
58,141,6d1c385cda4835e2d4964c1b9acadcd332344ed65b750885aeafa0b97ee594e6.png,2003,Die01,GOOD
449,1338,dadd0e1f3e6ba0fb5a7952fc512be98b3bbd75f49c41d0d4b989c5971f4579bf.png,2003,Die04,Lift-off blanc
2030,351,f00a72690af84d751d9008e4a82948fa75ec2e95270f6b2b7dbf2df3747b5eff.png,2003,Die01,Missing
1046,3013,9c002fe158830b08a6dccac7f501a960e861e8cc759303ad4e051ece6a50dd6e.png,2003,Die01,Short circuit MOS
1241,3942,5ca72df4450c931c9c319a1b5ae607ec960096051fc49c0c720219a0a332a203.png,2005,Die02,GOOD
1708,7107,3d24851a9e169821694be357a458f0b8893ee82168a36179734ffd57895f8b61.png,2003,Die01,GOOD
474,1400,05f07d30855a8307825931d97dd4b11d752d7271c71903dcede73042afdbac0e.png,2003,Die01,GOOD
1603,6311,934ff2b30c111ec6f58c6b798be5dfcf780ffcae89a2675f3772c34d5aed5aac.png,2005,Die02,GOOD
1036,2981,7052f63a4c2d3eb9ef107bcc36b306e092b9717f9437303ab8d73fb3f2309f8b.png,2003,Die01,Short circuit MOS
2146,5903,75c34cfbe2cad91c153d01103a616dd8ea694daf79c54a610c95c95451bcc25f.png,2005,Die01,Missing
1827,3477,f29814f00aeb5005268d9d04293e617f0aaf329690c2c696f910e24cf4e7a34c.png,2003,Die03,Missing
1347,4323,331a17d2916047c9744deb89dc924a66e3c5f0c09d040a8bcdce724214548f53.png,2005,Die04,Short circuit MOS
290,916,a12bafaaa36615cd34b7b251fa0c792ad8b1365a25513df5e9325fa17341131d.png,2003,Die03,GOOD
539,1614,798329c9313d326a9bcfd3cd8331a232ece37432e8484d607625d9e16898e239.png,2005,Die01,GOOD
1497,5690,07df894a7cdbbae95daa25b9548b63746e4fe6c46f181191151109a46a8d1e2f.png,2003,Die02,GOOD
1595,6271,7a4c19d1290f631e3d05fd220575c9ed4ad5fea955a35def24c94d8f785d26f9.png,2005,Die02,Lift-off blanc
1049,3021,a2c17a111c567d1c7824702fcf171b767badb488d5132e27037d1826e91bffaa.png,2003,Die01,GOOD
2170,3460,df42da3298b2cc8c015d674cb5452b4bcad2d5d5f710a4ba78f7734c4c6d5788.png,2003,Die03,Missing
1128,3352,4e014d5da11a3f7d0e20bd0fcd1b3b21cceb39461138df7634bffe81c2c37bf1.png,2003,Die03,Lift-off blanc
2287,3197,7fdcfc3cee26b07b91a87c1f142976564ed612d454dc88439d1e8b45041b25e2.png,2003,Die02,Missing
1413,4746,092ee1a6e8c6f0b0c9a4d797c1c6747aa5bedd98fbce0b5471a8cf19143b428c.png,2003,Die03,GOOD
545,1634,8e1057766cc4cac643b247543262c1dea8fac812a2a0cd5897909732fa7a0f77.png,2005,Die01,GOOD
230,632,b5c3860fcbc6b965a6fd4a918799904a88593b93f2ca296b25b5cabfbfc09318.png,2003,Die02,Lift-off noir
925,2719,afdf30819cb7dbcc4d2d650bc90960fddf1c1ecfa376c1acca76b0526a651bea.png,2005,Die04,GOOD
1794,8022,c7f2fe8ed38a9f77ba0fd11b46804ab5251086c5f8e9cc757be323def4de2571.png,2003,Die02,Lift-off blanc
776,2451,054ea9ef1181f3c45a039c0389cc0f8d38c205e823dfa883e1b66c342e76ca49.png,2005,Die04,GOOD
1208,3732,4958088103fc58c18cb134057ad292031bc1786cea8f509b3bb1f09c418d3cfe.png,2005,Die01,Short circuit MOS
1203,3718,36601c49359eff313d8d062584decc26e1247abe44ea0542d9008c5ce2451adb.png,2005,Die01,GOOD
416,1268,a9f6cd7bdef97093a7a964e5a63326a6708f6099956bb436dfb00e7f502a61d9.png,2003,Die04,GOOD
997,2867,04af9ca0781fccdf9451af81b3d33f147f5313ce9708578d2e84c748698ba76a.png,2003,Die01,GOOD
1254,3991,9c000defea9a23aa88f0a2a8ac5c334e29e15faed61b0142790e61195a66cb5f.png,2005,Die02,Lift-off blanc
2241,2976,6e4b2ba8173c0b4f32b2ba02f102f007371f66a8be5e95d34a9ca3addfc79282.png,2003,Die01,Missing
1115,3308,172da63c34384f1718c14ba627e0ecf9b51fbb1385860999c12c6ec883514bbc.png,2003,Die03,Lift-off blanc
248,689,e44f84329c67df62ff4b9dfcc37f93167e54a21a879eaff35ba009305d9c60a8.png,2003,Die02,GOOD
1837,2007,87a8d1ce80009f0488e39de83eceea9bb573d59c178a2987bf310fa25efc0eb5.png,2005,Die02,Missing
1204,3721,38bee0462b6190b10fe24c338bdfc04b75c8e9a790fa7f47509ea9bcd71583f4.png,2005,Die01,GOOD
272,807,4334eb610ab4e03f1c9d4215299bd63f96a349002e4e6d398aac130e3e375fdb.png,2003,Die03,GOOD
2020,5803,2cb11adbfc49fbceb712317fbaca1b2117a38dc26d27b9c54d5814b27ca6d5db.png,2005,Die01,Missing
1184,3633,c0830e80b6c32e1417d5d107eb856224dc485f8eb79ad46b8a9279d9a94cbcd7.png,2003,Die04,Short circuit MOS
586,1781,f6c3bdf4fdcddf99e28552785c45ed6a3a020ba85e188449dfa8bbe94501dec6.png,2005,Die01,GOOD
2214,769,262d497ca12e06b5c654b53e793742e75bca9d736d2e9c21be8503e8ab1ac313.png,2003,Die03,Missing
233,643,bf8bbe21d3a4cdd1ec0b38bd5d46d58d45df455484fa7395759a0b7c828ba3d3.png,2003,Die02,Lift-off noir
443,1324,d15f3fe56c475aac0c779009a34a71f6003f44d77f8aee9dbb059209c6edc545.png,2003,Die04,Lift-off blanc
1237,3909,37168cccb6b0ea56045b2773afae20dffeacece19c4f7da11d432ec6ffd73b02.png,2005,Die02,GOOD
29,68,3f33415721e39e889a047c750d7ebf0d8603f209098953124b06718565f8f9dc.png,2003,Die01,GOOD
2236,4649,c192ef85f5f34b398e80877415870c2122bb985a7c63e108c0854de00e4b8436.png,2003,Die02,Missing
1039,2996,7f4175b8ab8d45eaa92a2f893173f5beddc675ae7e755bcac01a17ee44e5ed98.png,2003,Die01,GOOD
787,2464,0eb2094dcecea8f30a421b932c7456fb403f847ac0e253dc02f87ff50b9bb47f.png,2005,Die04,GOOD
217,601,9c02c886479fb805bdbbc1aa2f090e636e3dc97cd96828c75c553a8fb0155e4e.png,2003,Die02,Lift-off blanc
354,1137,4f6894ed7aaa40e41f965c5d9d07381fa7445c47e12f6c16e50fd5b3e9fb8529.png,2003,Die04,GOOD
519,1543,47d6811819bb5f2c571dad940e1154d46399ff041c5a409cbcd64c055c18ee03.png,2005,Die01,GOOD
33,75,44f6e37a29ae4b11783a21c0c186283611b45c1a1f6665b33c855ac105e5e287.png,2003,Die01,GOOD
299,961,c178db11c7cfd27fc8178f5f732e7a2da56878bfc21cf004aab55f15fe03ecd9.png,2003,Die03,GOOD
380,1203,7ba64ef0ee270cae0edaff6483aa91a58738df624524cfd8efe179d2d59eb6d6.png,2003,Die04,Lift-off blanc
167,421,212c44fb2bfb3329aa50a54257fae2fb10469ec0ad0fcb68f860db5f747b6752.png,2003,Die02,Lift-off blanc
2057,484,55bd7395e5a00caf46e77013c01d34def2eed11e62759f26e75656712a786b0a.png,2003,Die02,Missing
1485,5616,d2dd7276da9b192760a3b0e57d78f571a7423741a30d154823e5d7828bc5263b.png,2003,Die01,GOOD
492,1450,095e4669ad800b3813869f9882563c0267d19dd593d923179996cbbc307824f4.png,2005,Die01,GOOD
816,2516,32f4f10bcb77810e00041b6d01eba63beca3ef83956fb75d983978939b8cdd0a.png,2005,Die04,GOOD
2279,4751,0a6d33f96ef583596c1f8afc51883b6d6b1bd4cff4ad0ea1a44146a700584330.png,2003,Die03,Missing
1057,3044,b6a0e6b155e3f4ee4ba86e7f720d3e06f419cfc2aeabd36f438a52be0e1953e5.png,2003,Die01,Short circuit MOS
727,2146,e97afa2fb8c2000a3c0f11479309d2e8a6071e4c5bda2aeaac2bfac67ae1fd91.png,2005,Die02,Lift-off blanc
1263,4012,b2867b1dc71c6a6ec7e7c5e7d607391c342c1bb162c1fb2db9dc2cecba5915f4.png,2005,Die02,Short circuit MOS
1728,7439,2d5a9a69b414ded34bba4671b75fd2791263e7560cf280bed301db5f82ae5caa.png,2003,Die01,GOOD
1224,3852,e9f3f3d075e7e3233e4a456c2d19d6f91374ffff3a1014af248d3251aca431fd.png,2005,Die01,Short circuit MOS
1836,8075,04704316eff0586b042ddf44ed2f141c4ddbe4f4116ad4220c210f6d8aa582b0.png,2005,Die03,Missing
1562,6172,3f1ccd0c973df8bbb77e4b66900f27e937597a24817c344cf8d4221d1e52136c.png,2005,Die02,GOOD
548,1643,93d36d12a904a7f3263e48d05e3cba4260e4e05736243748e7f72ff002892557.png,2005,Die01,GOOD
1352,4354,5a9f40b4e84b5fa7bf1b6fd95cebd01e7326d79206cebc1e3944f2e8d98d0d14.png,2005,Die04,Short circuit MOS
968,2807,e30bba6449e08e522c09e5439f300aec15b5422b01e8f33b6bae0bf5cf6d678d.png,2005,Die04,GOOD
1969,4987,d1e2a20c591f56e500801a373bef722feb2842cc2f1b625bbe6cd8a68566d9db.png,2003,Die03,Missing
1043,3009,96ae81bf7afa4253cd0e3e4b46cc6bd7ddbc39c25f209aee2fe36300fe595c1f.png,2003,Die01,GOOD
624,1882,39078f057a5f210c03771bdb381cb07f9915daa22a977ed8ae63f0e9f4e9d34a.png,2005,Die02,GOOD
1042,3007,92eeceac3931319b061985cc49b64fa5fb1fd6eacc18b1a9bbb05994b095643c.png,2003,Die01,Short circuit MOS
423,1284,b60b8b073fb808398b7a9d0612829b4aa1a607ce9195378d15c3ac3bdd9de94b.png,2003,Die04,Lift-off blanc
75,180,877f5a64794d09249e2d18809429c462c45305c91b1cab4bb6784abf9f2d6efa.png,2003,Die01,GOOD
866,2598,5eedac9c92db47cb20fa669d78ef2ca7b19a56ae387de0cd3c36dd2b7bbbf384.png,2005,Die04,GOOD
1250,3978,89976f34337477e57ca0053437030829064dc26a80af2f48d5391748b11f4ade.png,2005,Die02,Lift-off blanc
1685,6820,fe735fa8096575149d272be21ea64f53317b6a0557cab3b4a351c48e781a6a25.png,2005,Die03,GOOD
1146,3449,d2d55be26cc4b34948296a98478a42b2b8abd28c9b52fab8c600c261065378c6.png,2003,Die03,Lift-off blanc
1642,6433,dc6f9df0f709b5c16690161b0c3d7faf928fdc9759c042a854b551db98da6b5d.png,2005,Die02,Lift-off blanc
148,365,f9fdfb4639915a7bd02d57459d219708b3517b5018596167bb0267a72218bc5e.png,2003,Die01,GOOD
521,1548,4a9ee29ace5fe532439fffe04f6f2795f5f1bb7d65070cc1f6c2c7c8c5083bba.png,2005,Die01,GOOD
765,2345,a1881d4228a4c591837d852f5ac62611d2e3c82418a0dae3436d918dfe8c9fdc.png,2005,Die03,GOOD
1531,6066,ecfefafbb0294ddadbee51f9fb090836ae510c26fe54cafc31cca65bfeb70265.png,2005,Die01,GOOD
1634,6410,cf1c1b27bc725c5f48bde4df0944609012ff9fdf71383206e965f4418391471a.png,2005,Die02,GOOD
1112,3299,0a645a56bba9d2227ae066bbab299ab17c38caf6052e81ab27d77a60548a3085.png,2003,Die03,Lift-off blanc
2150,7383,7ceaff3f62f24de5f12a597eaeed2fede0b0598b912492e0bb33550982124e23.png,2005,Die02,Missing
439,1319,cf2ca506fe4e07bdf89899db372a63af48686bd263973ab32f5bde9860ef81c8.png,2003,Die04,Lift-off blanc
610,1849,256c6dfea25d794ee17afdd61ba89b77af9a5b2f6396a235af8bb3340a3358a8.png,2005,Die02,GOOD
731,2156,f0659d6b42aa1d18cfd3977bc1618e8ecf43526488d1675aa55dd37fe7df3ac5.png,2005,Die02,GOOD
864,2595,5dee955a55a0c06119747f3820514c80ffa71c15f47b1d8eb03b1cdb6efce1be.png,2005,Die04,GOOD
351,1124,43983ecdbdb85bd71c20a548c150b2192a09e6e03455550de74af7d5198c2af1.png,2003,Die04,Lift-off blanc
912,2695,a1c1aa9138c72ea9abdc6ccf64611dde1b94c2684a8101395b90b3b904611858.png,2005,Die04,GOOD
247,688,e3b290474f788d1cc84e6e964e40d923725b0295486fe218b19fbfc53561dc3d.png,2003,Die02,GOOD
1329,4246,cffd47276f1b8dd7748ea585e0eeba794e6de849004ea7f2311fff8cddfadbb6.png,2005,Die03,GOOD
374,1191,741a2739a9a19f690fe3d63aacec183cb455fab0bc54bb75ea15cc114cf874d0.png,2003,Die04,GOOD
553,1668,aa39f8e49771e1ddde6b4a73ea5d989f3fe5749b52a4c94f418ca16da5d8401c.png,2005,Die01,GOOD
1258,4002,a59f1c6c165f74213071b3ba248943212f373aa906faa28a2da92211e95b5313.png,2005,Die02,GOOD
2280,3185,708a57d1ca3853b03f839149d166f8184d120df76382491fbe224a093be4be13.png,2003,Die02,Missing
2052,5800,27e25739a603e5e0f1fb7bb776387f0bc7d6e9e9caf00fa6ebb8a67a855dd1a3.png,2005,Die01,Missing
1335,4270,eeb2e5c9ac56ab01ac0750956f9f48fc84a4f83f14ef8d2a8611ae84b82c5d38.png,2005,Die03,Lift-off blanc
1412,4732,fcd718d562d7cf2e9de20f35e3b33480a6566202a8d59c6be2660c351568c523.png,2003,Die02,GOOD
1665,6560,300c6f7c2f618f47a7b47d8d212f62487e7b8b3cc1fdc6a4aae18e39110d9166.png,2005,Die03,Lift-off noir
2195,5596,c1e17d223558e34a7b8067cc8b69499f675a0068721595b598f1ebd27cfe9bc8.png,2003,Die01,Missing
1110,3297,06da0d0102c4fbb351e4deada57f2c489bcb96347bb9c1e23f977efec83d415d.png,2003,Die03,Lift-off noir
237,659,ce9ba2a9a694336bc5b4ec593367a872c35f90db5418acf3687541ef909a6ac5.png,2003,Die02,Lift-off blanc
1786,7906,a22cc5b0d133e606302ed9eacb447355eabb759b02ada2fa8edffc600a65c7b1.png,2003,Die04,GOOD
1257,3997,9f37871fddcda730bdb6af6e2799d2025d761ce7d1626948d780db9972e4b424.png,2005,Die02,Lift-off blanc
1098,3233,b095a29eb309f655cd40c0eb20fbee326026191cfd620244d307dfbee4437fea.png,2003,Die02,Lift-off blanc
2223,7659,9b87d769be5cca2c7f2d8db64de483a0d6a77d8ee00388bfdfb27b9a24db9a1f.png,2005,Die01,Missing
1713,7116,a824d87d184c09b0a0f4a81ca448959f41346595bc2427e67b4b293af97491f3.png,2003,Die01,GOOD
1505,5730,210803ae16c0cd0cea15753aa474354cf6170177b3d8a21cc54bb50b72dd146c.png,2003,Die02,Lift-off blanc
1679,6783,e452e3b6626b1d262abd4dd75cb3ced691ca376a5cea7ae9d8563d181562ba10.png,2005,Die03,GOOD
1201,3705,23edf8e20dcb5eb47ff9c06c544d7a0a6153fb037d0c064d81b09570320cd57e.png,2005,Die01,Short circuit MOS
1108,3290,02826a0a9cc4052d1d62d6ee4662a6aad037d59c35e0f7bca66ba1faff77c37c.png,2003,Die03,Lift-off blanc
2184,3114,0e36f948af6389c8cd61a3a2300df54fac60c1a6818bed33eb4cea3edaaac1ca.png,2003,Die02,Missing
1346,4316,2bab599c7ac2af79ee5df4a37b9ccf934e43a1b2e1467a358b35d4184a54f1e9.png,2005,Die04,Short circuit MOS
1181,3612,9fb6aa6758ec38b008c9f40c8a0e7c315f9af2bcc3f0946906d0e7eec330bb80.png,2003,Die04,Short circuit MOS
1088,3158,4d59a9490811e7cad1a02794600e6389e5227dd5ea273c2c3dfe765cc556a75c.png,2003,Die02,GOOD
1693,6876,33133fa1a5adab7b4854ee10eea3c9ee412cae3e8d879a914d9141dd9048a4f6.png,2005,Die04,GOOD
1033,2964,6327b4e98c22286a49be4b74b981cdf863ebc2e1dc8ebd64fd0bbe2260f4fcff.png,2003,Die01,GOOD
1304,4161,680068b5f5ac90a54d8d51f847bf4cea2149af76abe49e1edd4c5d06326885f8.png,2005,Die03,GOOD
1069,3082,e681bef1c6826f00d34a3e4315dfcb19347a5da6a759869e4647bfc2aeacea24.png,2003,Die01,Short circuit MOS
1209,3736,4c54fcd2341a715ca0d08ff36fe3a3b0c25786c142c35344769dde797fdfed0c.png,2005,Die01,Short circuit MOS
940,2749,bd346c6e7df8ca29f664b9b2c06dd0760bcd386331306c100761b8b910644ae5.png,2005,Die04,GOOD
873,2624,6a78527839f1a7611c2d55d7a4eb2a42b4284068c98a2f79c71e1402e431f4dd.png,2005,Die04,GOOD
2258,2905,2eea5f50121df701a0ab4c0da95d6e2da1ea7e6aa948fbd7583672d19aef7dc1.png,2003,Die01,Missing
1471,5396,25af16f484ad55723c593b1327189fc8421e216e13378be3388b6b7f2f7246e3.png,2003,Die01,GOOD
1561,6170,3d5e84c5db132bbbb4519b93c210c52497f56060d9a20038cdd1a38b6e25e04b.png,2005,Die02,GOOD
295,947,b87cb30557595a23b49cdeaee9d28f5efdfd240f128c02acaad2d343b0b7f7e1.png,2003,Die03,GOOD
578,1757,e60cee1a73b2c865136d8837e32270bdc4913db4690431b09f4def04d667b19e.png,2005,Die01,GOOD
476,1403,07428899f5f36c042bed0129657b196aabb5f6ec2dc00f8ebc1399934eceb610.png,2003,Die01,GOOD
1068,3079,dfbc0106de2b80b1ce215fbf5503af2d954500f2c731f6d6f1ccd054bb7a410b.png,2003,Die01,Short circuit MOS
1627,6394,c54b49754a868655538a318522ad7ad7348342f6cd73513cd09b403def5fe63a.png,2005,Die02,GOOD
1217,3778,88711421046d3c78ba239d1f225c30e63a6cfb9418dc23c01716fa772f9c579c.png,2005,Die01,Short circuit MOS
414,1266,a831df9f225b5052ada7a157538a0f8737a7093fa819e6cbea75500b809f2208.png,2003,Die04,GOOD
1755,7816,529018ba4d30c70d0269d33111d0206833681a4880527f503dfb903448daf96d.png,2003,Die01,GOOD
1772,7843,c1058f2d861534715027c6790cce07824e25f1b19c420bda807318ee2019b4f7.png,2003,Die01,GOOD
330,1074,2257d3371a50d7e5b07910dad5c385522335bd8dd42ec301a258c207657d4ed9.png,2003,Die04,Lift-off blanc
2113,4897,804333d27021b743e5c42e706da15edafc6264fffcca62d8e0fe39630c93ed93.png,2003,Die03,Missing
972,2813,e69dc7c95e1572b31e2442465b10dec83dd7d59cdee4593aea2d686eb5f0d541.png,2005,Die04,GOOD
1991,5176,757c55c0cddf04afdda81153adc598e6c212369ad2b682581a6641ac2a4faf0e.png,2003,Die04,Missing
1198,3693,0f1f4ed4a4e5200dbf82e7ef4c52871ed7def3156b066f288325a735fa3103c8.png,2005,Die01,Short circuit MOS
1682,6803,f1b89b0c98697de5315e666c91f7781d8e9b24363df9ef32918ca3765e2b8e70.png,2005,Die03,GOOD
405,1252,a21296bd65cee1ff240967bc8a2dc07d7f90b32fde7c631f232e7d1d38ed3613.png,2003,Die04,GOOD
2194,1647,97e5c6d19bd35ec717cf656e354556cd9d0c800939c93e7665f5c76c9c43c802.png,2005,Die01,Missing
678,2029,9695b523b91ca80e805bb15a23b9aaa325f9b45c146feed537225fffd7327f87.png,2005,Die02,GOOD
1444,5205,9018dd834f81f0f5bb32d0332c0bb89dbdcfca8d013972222a48c8a85382396b.png,2003,Die04,GOOD
1446,5209,94f5362c49d276d9bb21795f43ebd99ed27e0e68b4bfe3394c1347a9533c4c69.png,2003,Die04,GOOD
755,2273,649e3edd2d767e30ba52c525bcbb0bee5fa85b9360f1c8fba398a61870c95587.png,2005,Die03,Lift-off blanc
1473,5419,38b875c704eb52ad6fe784553e7eb6a006e90eec9e62161d7fc511628df9ff0a.png,2003,Die01,GOOD
517,1537,421b5f7813cabe29d1160aa4812f5701f2b68d76125f1db63368e25b1bedde23.png,2005,Die01,GOOD
749,2211,16e37cc3e547050b353a296ef746cfa731d2090c0aef907275f66ed95dba9ba8.png,2005,Die03,GOOD
2025,1525,3b06770943899129cade4514185f59792ca112f5b2779bc657c13cde68e44051.png,2005,Die01,Missing
120,283,c6d5a4ba3394b5a5fe18b846bc731e68cfd8f60b9c4cb7c3b787815091e4ef2b.png,2003,Die01,GOOD
1062,3059,c75bb5af9286c82af20efcf4aba5df49bcb6776091979a6a4eee13760ab4e6b6.png,2003,Die01,Short circuit MOS
243,671,d9607cf897252049e5da0b7830d67878fa017a2e316e5c5d1eaeb574650ca37f.png,2003,Die02,Lift-off blanc
1276,4064,f128736b91220c1eca701b59e85401a6ef89f7074490b5e2779784cdd55b7211.png,2005,Die02,GOOD
1318,4207,9f82935937ebb9f96b670d526cae95b185297a57dba1a25f5d3cc25fea5d45ba.png,2005,Die03,Short circuit MOS
2294,676,dca172067d155198a38e1c385f48ebb800889f5862b22e1ac38f5e6f7b9a4f6e.png,2003,Die02,Missing
1009,2898,23b24c5d505f5d1cdf1d831a814f5cf68366fc29b96f7f2038be65a5f3d65944.png,2003,Die01,GOOD
279,844,636780115944f5bcb3bdb43e42e29520ef1fc24a031f7744010acbcfa9ab9a1b.png,2003,Die03,GOOD
609,1847,23d6f78c604520edb62b8dd08eb61fe7b7e99fd7308bd9331e827bb1064388f5.png,2005,Die02,GOOD
339,1098,35f7fd183047b669b428fd82a6052d9588fa45135857934172be8f9d7988afc2.png,2003,Die04,Lift-off blanc
1537,6106,0e991dc0a4409a7243ab032f5c2c37d7d9509f69182de67882524906af7240cb.png,2005,Die02,GOOD
5,14,1d58f522044ee9f3cd4e986644910e4d257312c654f92fc1bdbbdeb9bdce6687.png,2003,Die01,GOOD
700,2085,bac761f8946b328579b19eaf1adfe8b45739f3aae81b79ff136c13df3116b0d9.png,2005,Die02,GOOD
81,199,917d1a8ddd0518f38cf09abf3151045056f82f6ad9aa139141b217d43b61e960.png,2003,Die01,GOOD
171,435,3261d68deae18e1d098ebdb54d1ee7785d13e5966441b6cb3e8c2106319e5658.png,2003,Die02,GOOD
6,17,1eaf8ed2c4ecc552093c6e1bed68f9d53c4e7dd338644ed4ec24dabc434644db.png,2003,Die01,GOOD
1273,4051,e06fd25122e84ba6757c31e5fbe10acb1a17e253e116865fa552b65bf3a3cc24.png,2005,Die02,GOOD
815,2514,32b40650aa8eb4c92f881b720f1243ea686d8ddcc612881221908e2f51abde49.png,2005,Die04,GOOD
2040,4566,84e005500b4739724c537fe434e75243c7dd7af70b561386fdd275e247700bd3.png,2003,Die02,Missing
31,73,439a2d60869756e0a139ff446e3d0f42f4255e5374040e780f4d8c4c0ecc8283.png,2003,Die01,GOOD
943,2757,c0b88b48cb50fc245f28520780311c05096df7c3f1ea1adb4ad27a6573be67c1.png,2005,Die04,GOOD
1002,2875,0f06831ccd7e9a2eab1c9b57e44360bae22518663ae1ac1678cba74d6dbbd1b8.png,2003,Die01,GOOD
1524,5931,88f31c6bbad10709a5d48242402d98bbc3659b39e3209336075a1a211eb2b6d0.png,2005,Die01,GOOD
792,2473,105ed188a58feaa3af28816e2d9d87d5fe22dafa6faf576eaea74330bde544df.png,2005,Die04,GOOD
1391,4574,89cef89ef5b5b80582e0b22dbf0060ee147c173b29473f50ae43b2fc7f193a4c.png,2003,Die02,Lift-off noir
575,1743,dd4e4d3c2e37e7e65d2dc4d27679fc6a3a05f271b80e6fd463761c0fb676b2e6.png,2005,Die01,GOOD
236,658,cd4a46286fd42412c4e77d92f09c926794e8f0f2e76b05eddba73d62d7b03659.png,2003,Die02,Lift-off blanc
1213,3757,6f00ed3faba98f4b14ebaab421e0cad57d72d1fffe32b796a4f014bf964b5412.png,2005,Die01,Lift-off noir
739,2172,f56f580c8ae585191346c9a21bb51089279799d01d6f657d11afa9ac0609d1b9.png,2005,Die02,GOOD
1924,1751,e2cd1ee1c48024d209ddef6fa4755ad0cea946e6fcb123368cc66f4ce382af50.png,2005,Die01,Missing
1903,2264,5ed599d3fd5460edd32b0296aa0ecf80e21f72115e13add48d7c07a64af70d27.png,2005,Die03,Missing
1765,7835,a56d6f2f04ee86d6ab5c7d6bcddab32a5f07c62ea0160b05b04dd110efdcfe54.png,2003,Die01,GOOD
1766,7836,a9869efff3fd77fa91203e99820576a255bf9ff3a4d3a79c230140a36c54f09d.png,2003,Die01,GOOD
23,53,36f6a31709caef264f434edfee62194bc4363653c6d3c8b7144c3630cd1c301b.png,2003,Die01,GOOD
